UGC06973_rotmod
rad,vObs,errV,gas,disk,bulge
1.74,170.0,4.7,2.96,330.95,134.59
2.61,174.0,4.2,15.3,283.41,109.85
3.5,170.0,4.2,20.26,251.38,94.86
4.37,170.0,4.3,23.49,223.34,84.89
5.32,171.0,4.8,28.67,203.29,76.94
6.28,174.0,4.9,33.19,186.33,70.82
6.81,177.0,10.1,32.98,178.04,68.0
7.33,178.0,6.3,32.11,170.62,65.55
7.85,180.0,7.7,30.71,164.4,63.34
