UGC07866_rotmod
rad,vObs,errV,gas,disk,bulge
0.33,12.2,4.07,3.43,9.04,0.0
0.66,19.4,4.07,3.44,13.22,0.0
1.0,23.9,4.07,5.29,17.22,0.0
1.33,26.0,4.07,8.85,17.5,0.0
1.67,28.2,4.07,11.12,17.11,0.0
2.0,30.6,4.07,13.66,16.29,0.0
2.32,33.1,4.07,14.34,16.35,0.0
