UGC05999_rotmod
rad,vObs,errV,gas,disk,bulge
3.48,46.2,5.0,13.28,38.73,0.0
6.94,81.1,5.0,23.37,40.0,0.0
10.42,91.2,5.0,31.3,39.75,0.0
13.89,97.7,5.0,35.52,35.72,0.0
16.22,100.0,5.0,46.95,33.5,0.0
