F571-8_rotmod
rad,vObs,errV,gas,disk,bulge
0.22,12.4,7.0,0.92,38.29,0.0
0.78,37.5,4.0,2.67,85.69,0.0
1.33,56.5,4.0,3.9,104.0,0.0
2.33,69.1,4.0,5.34,114.45,0.0
3.44,85.5,7.5,7.09,107.32,0.0
3.78,87.1,8.4,7.29,103.7,0.0
4.77,105.0,4.0,8.42,92.03,0.0
5.44,112.0,6.7,8.94,86.43,0.0
6.11,116.0,4.0,9.45,81.42,0.0
7.22,124.0,4.0,10.47,76.23,0.0
9.33,135.0,4.0,11.28,68.45,0.0
11.1,140.0,4.0,11.8,64.24,0.0
15.55,144.0,5.0,11.28,55.43,0.0
