NGC2683_rotmod-Copy1
rad,vObs,errV,gas,disk,bulge
2.89,189.0,10.0,7.68,203.92,89.57
5.77,212.0,5.0,21.36,229.24,63.44
8.66,206.0,5.0,17.89,197.87,51.78
11.54,200.0,5.0,24.41,185.0,44.86
14.43,172.0,12.0,25.8,159.52,40.12
17.31,190.0,10.0,25.8,143.29,36.63
20.2,169.0,10.0,23.72,130.86,33.91
23.08,150.0,10.0,20.53,121.26,31.72
28.85,160.0,10.0,17.48,107.36,28.37
31.74,155.0,10.0,16.5,102.03,27.05
34.62,151.0,12.0,15.67,97.49,25.9
