F574-2_rotmod
rad,vObs,errV,gas,disk,bulge
2.17,12.6,10.0,-8.64,21.61,0.0
4.32,23.0,10.0,-7.74,27.24,0.0
6.49,30.0,8.0,15.6,34.0,0.0
8.65,36.0,8.0,23.65,34.44,0.0
10.83,40.0,8.0,28.17,36.32,0.0
