UGC07089_rotmod
rad,vObs,errV,gas,disk,bulge
0.87,20.9,4.7,4.05,19.26,0.0
1.74,36.4,3.9,8.89,32.89,0.0
2.61,43.4,3.9,12.07,42.35,0.0
3.5,51.2,4.7,13.47,46.88,0.0
4.37,59.7,3.9,14.33,50.13,0.0
5.24,64.5,4.4,18.1,50.81,0.0
6.11,67.9,3.9,21.23,49.78,0.0
6.55,72.8,7.3,22.41,49.26,0.0
6.98,70.3,6.1,23.49,48.73,0.0
7.85,73.7,6.1,25.32,47.5,0.0
8.72,77.6,6.1,26.4,46.22,0.0
9.16,79.1,7.3,26.4,45.5,0.0
