NGC1705_rotmod
rad,vObs,errV,gas,disk,bulge
0.22,50.2,7.5,5.62,33.24,0.0
0.66,62.2,7.51,13.36,44.88,0.0
1.11,72.4,5.35,17.38,43.65,0.0
1.55,73.2,3.31,17.38,39.37,0.0
2.0,72.9,3.21,17.17,35.3,0.0
2.45,72.6,2.73,16.22,31.81,0.0
2.89,71.5,3.41,15.26,28.94,0.0
3.34,71.1,4.38,14.31,26.66,0.0
3.78,71.4,4.6,13.46,24.88,0.0
4.22,71.5,5.68,13.36,23.42,0.0
4.66,71.5,6.2,13.36,22.2,0.0
5.11,71.3,6.43,13.46,21.14,0.0
5.56,71.8,9.68,13.46,20.22,0.0
6.0,71.5,10.5,14.31,19.44,0.0
