NGC4138_rotmod
rad,vObs,errV,gas,disk,bulge
2.61,179.0,14.7,8.52,197.55,118.24
5.24,195.0,6.8,19.72,177.52,83.47
7.85,181.0,9.8,23.38,148.4,68.2
10.65,162.0,20.4,20.04,126.45,58.55
13.47,145.0,9.6,20.8,110.59,52.06
16.03,147.0,17.9,22.85,100.09,47.73
18.58,150.0,21.0,23.38,92.33,44.33
