UGC02023_rotmod
rad,vObs,errV,gas,disk,bulge
0.76,15.1,8.69,0.58,17.55,0.0
1.51,28.0,8.69,10.02,30.38,0.0
2.27,37.6,8.69,14.0,35.0,0.0
3.03,47.9,8.69,14.92,36.8,0.0
3.78,58.8,8.69,19.48,36.55,0.0
