NGC4051_rotmod
rad,vObs,errV,gas,disk,bulge
1.74,121.0,14.8,0.0,169.0,0.0
3.5,116.0,7.8,0.0,138.74,0.0
5.24,140.0,7.0,9.08,151.11,0.0
6.98,160.0,6.6,18.43,181.17,0.0
8.72,161.0,5.2,29.1,195.63,0.0
10.47,154.0,7.4,34.92,181.53,0.0
12.19,153.0,9.8,38.79,169.17,0.0
