Galaxy,chi_square,alpha,disk_scale,bulge_scale,phi_zero
UGCA442_rotmod,0.7025064378519218,69.69333214389427,                     2.0504870077289747,1.0,5.337881958602337e-07 
NGC2841_rotmod,142.48785934416557,3.3649798621013874e-12,                     1.7371901674735502,4.395054710444428e-07,1.5622038420601578e-06 
UGC07232_rotmod,1.0249930353225232,395.6162545586285,                     0.6267171634403395,1.0,2.981070921644701e-07 
D564-8_rotmod,0.03503768232192241,1126.0085521602566,                     1.0031678270497177,1.0,4.281572408591119e-07 
NGC0024_rotmod,0.8984556775454331,2.8164159699165805,                     1.3343811509664216,1.0,1.2465953760652529e-06 
DDO168_rotmod,4.262910063301162,369.3491614844718,                     1.9310945595644473e-05,1.0,6.206433167055528e-07 
D631-7_rotmod,0.8171973880297181,540.2303086044234,                     2.7105688820360904e-05,1.0,8.054759348148396e-07 
NGC2976_rotmod,0.4563927165808363,7.367488322317582,                     0.8858571003321348,1.0,1.1988339540288688e-06 
NGC6946_rotmod,2.287910943828462,1.5541052403062636,                     0.6042295064202534,0.44656892235935425,1.895471613464019e-06 
NGC7331_rotmod,119.24437297671311,1.9243230720755655e-11,                     0.9161197688450335,0.00010377255118354594,1.3681600470964534e-06 
NGC3198_rotmod,1.1811207396432744,3.708728496511177,                     0.802600273736927,1.0,1.4479128606271961e-06 
NGC3741_rotmod,0.6122333136236451,2171.636795818518,                     0.489273673532643,1.0,1.0081911482311638e-06 
NGC0247_rotmod,2.328629912167719,1.7818792530619547,                     1.5191034159891212,1.0,1.1704342089164003e-06 
UGC07524_rotmod,1.3346365092548897,11.743712861550398,                     1.4769438122590965,1.0,1.2874512092016022e-06 
NGC0055_rotmod,1.7133340077905403,32.85092881563102,                     0.9064945916142509,1.0,1.0081911482311638e-06 
NGC2403_rotmod,13.89042868830536,7.762453252553704,                     0.7578911869121442,1.0,2.2920862852369653e-06 
ESO444-G084_rotmod,1.1008813153161907,144.03899228235105,                     1.484176705254081,1.0,4.836013792918554e-07 
UGC08490_rotmod,0.18491047426351415,14.710667854045452,                     1.090914527598432,1.0,1.2666042883637477e-06 
UGC07559_rotmod,0.17942072551776111,211.95662158641255,                     0.8856570520957753,1.0,4.836013792918554e-07 
NGC2915_rotmod,0.6161456818498228,672.2929974071802,                     0.34619479002444686,1.0,1.2666042883637477e-06 
NGC5055_rotmod,7.52499145646669,1.261122785513789,                     0.5699792876744374,1.0,1.2243533729196088e-06 
NGC6503_rotmod,1.7883371779091077,7.955585707134972,                     0.6390474444625583,1.0,1.2874512092016022e-06 
UGC07577_rotmod,0.05700248986297709,787.4794320113698,                     0.6160055911874047,1.0,5.792682826210336e-07 
NGC0300_rotmod,0.4251761594961195,28.284148910112787,                     1.033922339762814,1.0,1.140645859973458e-06 
NGC7793_rotmod,0.7057197110810824,3.8743531105482663,                     0.8324002705548716,1.0,1.4687498707218104e-06 
NGC4214_rotmod,1.5430630136547345,13.673918681051546,                     0.8724403333947538,1.0,7.536995584334694e-07 
UGC08837_rotmod,0.6180313225732582,312.6086099274519,                     0.7208951207231289,1.0,5.337881958602337e-07 
UGC07866_rotmod,0.07759181254601191,59.08916147967679,                     1.2045628421765529,1.0,4.836013792918554e-07 
NGC2683_rotmod,0.94363023448481,0.8475641459585318,                     0.8367173077168166,0.6565237265964331,6.583841777669314e-07 
IC2574_rotmod,1.774278839651745,220.88351920016893,                     1.0430382623704648,1.0,1.3375035624533652e-06 
UGCA444_rotmod,0.10045664443416628,96.41998957053703,                     3.3449035765686235,1.0,1.3681600470964534e-06 
NGC3109_rotmod,0.3116037048297092,159.8620070558552,                     1.8958960281236596,1.0,1.140645859973458e-06 
DDO154_rotmod,7.234038029213473,476.73816292321686,                     0.9354054882670844,1.0,6.929336447884003e-07 
CamB_rotmod,0.6996850284588211,2915.55212243724,                     3.381710816169292e-05,1.0,5.792682826210336e-07 
