Galaxy,chi_square,alpha,disk_scale,bulge_scale,phi_zero
UGCA442_rotmod,0.5034198742289382,0.0006897777388040455,                 2.2357129015085686,1.0,2.8647946796093216e-06 
UGC04305_rotmod,1.5521638131116668,5.973705087587322e-14,                 0.8755210518269081,1.0,3.618760298237866e-06 
NGC2841_rotmod,1.248614844815135,2.4716039112810537e-06,                 0.9465946928192913,1.095702174603853,3.985111620249881e-06 
UGC07232_rotmod,0.2187364412025628,0.003840384818335099,                 0.7854025272124614,1.0,2.3682255868199998e-06 
NGC4068_rotmod,0.12918760102483892,0.0034453425272607317,                 0.7817547409474431,1.0,2.6562252603554394e-06 
D564-8_rotmod,0.03856991601942209,0.011089460345558444,                 1.1661259715912105,1.0,2.6562252603554394e-06 
NGC0024_rotmod,0.6820998770718538,2.4846543860620912e-05,                 1.381191460171318,1.0,3.743967144766226e-06 
DDO168_rotmod,2.9737050180673696,0.003851879015983753,                 0.6010968497878009,1.0,3.065057007881928e-06 
UGC00128_rotmod,5.216396482059943,3.710583145615858e-05,                 1.639663779814358,1.0,3.618760298237866e-06 
D631-7_rotmod,0.2554110526397826,0.007515165475968006,                 0.12155713156595409,1.0,3.392034252601659e-06 
UGC01281_rotmod-Copy1,0.29485620516421496,0.0015314902867959682,                 1.3942246532710953,1.0,3.681322409857878e-06 
NGC2976_rotmod,0.408434698110925,9.645881969534005e-05,                 0.9040977888721403,1.0,3.7125273763091643e-06 
NGC6946_rotmod,1.6864793018353104,6.2401728069240204e-06,                 0.6435025933225196,0.5542194998060473,4.032308821953264e-06 
NGC7331_rotmod,0.9170677834117303,5.2324919991280584e-06,                 0.537427683879874,1.1235646350853608,3.877713734514092e-06 
NGC5907_rotmod,6.431398244957711,5.02493767435964e-06,                 0.9423536172523521,1.0,3.4926067951406126e-06 
NGC3198_rotmod,1.6269682883911896,2.1277313241210866e-05,                 0.8727337515194108,1.0,3.935691023684328e-06 
NGC0891_rotmod,2.889680725655555,6.634480468854414e-06,                 0.40545638693390484,0.7443058117768597,3.4685488224002466e-06 
NGC3741_rotmod,0.5689473666384433,0.019287718043835972,                 0.6527942911188502,1.0,3.558005140268911e-06 
NGC0247_rotmod,1.942438031316357,2.018939388023495e-05,                 1.5245743869631339,1.0,3.694658858819989e-06 
UGC07524_rotmod,1.3171911345736662,9.237763137871545e-05,                 1.569706626133366,1.0,3.7727107017916375e-06 
UGC07151_rotmod,0.9116882248250406,8.148866858013357e-05,                 1.144437989385057,1.0,3.1310131610425587e-06 
UGC04483_rotmod,0.287681622385653,0.0025226272315358304,                 1.223715603629726,1.0,2.8647946796093216e-06 
NGC0055_rotmod,2.2962130967312975,0.0002851391546481569,                 0.995401874193745,1.0,3.558005140268911e-06 
NGC2403_rotmod,10.354485232805454,5.12469032777908e-05,                 0.8478584140532275,1.0,4.103703637097236e-06 
ESO444-G084_rotmod,0.33325872125595535,0.0012710046189106654,                 1.7785400474873059,1.0,2.7697701267296215e-06 
NGC6789_rotmod,0.17241068498771492,0.0020708038336189824,                 1.3527543901005248,1.0,2.3682255868199998e-06 
UGC08490_rotmod,0.12352102909629523,0.00011077853678604869,                 1.2331567601697637,1.0,3.7576123992122394e-06 
UGC07559_rotmod,0.11222801440650598,0.002673164165241794,                 0.9513924642016159,1.0,2.7697701267296215e-06 
NGC2915_rotmod,0.5561111289277626,0.0028621887649013136,                 0.5079527150899859,1.0,3.7576123992122394e-06 
NGC5055_rotmod,5.965473164840866,4.755388625835292e-06,                 0.6221256103292034,1.0,3.729889199668195e-06 
NGC6503_rotmod,1.188244517823214,4.564645510415707e-05,                 0.7324689194893554,1.0,3.7727107017916375e-06 
PGC51017_rotmod,1.1562586024815145,3.928751738232956e-13,                 0.8004544119867614,1.0,2.6562252603554394e-06 
NGC1705_rotmod,0.13526302861909972,0.00010095533324866178,                 1.198638827457639,1.0,3.3099192613718044e-06 
UGC07577_rotmod,0.038178138796629284,0.011158437642107156,                 0.6585273841904495,1.0,2.9716371906492047e-06 
NGC0300_rotmod,0.36918047936160364,0.00022921822730610704,                 1.1246477124767227,1.0,3.681322409857878e-06 
