Galaxy,chi_square,alpha,disk_scale,bulge_scale,phi_zero
UGCA442_rotmod,0.5364580405610704,261.57921524096736,                     2.2773516845059034,1.0,4.744694769486855e-06 
NGC2841_rotmod,1.275380604554784,1.404315714548351,                     0.9143657056658258,1.1016260091780883,6.716401331118542e-06 
UGC07232_rotmod,0.1906850472712138,1563.1969655905693,                     0.8192748818480083,1.0,3.920985232255753e-06 
D564-8_rotmod,0.05326852417599486,4130.361393087538,                     1.2110338593734238,1.0,4.398443253138443e-06 
NGC0024_rotmod,0.6570850997919856,9.875502331782918,                     1.3881159728719863,1.0,6.2608641647682806e-06 
DDO168_rotmod,3.0548670127925757,1289.6601262646623,                     0.7640616951516515,1.0,5.078670042142439e-06 
D631-7_rotmod,0.24553940875940816,2725.5419018420516,                     0.26431574594137996,1.0,5.632738956754295e-06 
NGC2976_rotmod,0.41071483405083814,40.186272336851665,                     0.9079929259102768,1.0,6.203146604188196e-06 
NGC6946_rotmod,1.6628512560125877,2.5191741141330857,                     0.6421110677851737,0.575073234462522,6.808845620181142e-06 
NGC7331_rotmod,0.9591048617451575,2.459527180368858,                     0.5258709617462616,1.165191074214523,6.510343322765791e-06 
NGC3198_rotmod,1.5963629829716905,8.513694006464418,                     0.8756993040170434,1.0,6.620803408614804e-06 
NGC3741_rotmod,0.5567750937723842,6628.118987711658,                     0.713515717169104,1.0,5.923590908671948e-06 
NGC0247_rotmod,1.9291782297775546,8.028485104434193,                     1.5256354326010824,1.0,6.170420410150526e-06 
UGC07524_rotmod,1.3370413151282228,34.21653601742498,                     1.585241094641951,1.0,6.313901531297694e-06 
UGC04483_rotmod,0.32272205202355575,1016.9547081949112,                     1.2753392096823475,1.0,4.744694769486855e-06 
NGC0055_rotmod,2.44906990015206,106.89937629343872,                     1.0117357398231288,1.0,5.923590908671948e-06 
NGC2403_rotmod,10.284916715315845,19.316581028554637,                     0.8617122805609954,1.0,6.950642793266317e-06 
ESO444-G084_rotmod,0.2307375298146242,464.91743558407524,                     1.8579634441335142,1.0,4.586829189453204e-06 
NGC6789_rotmod,0.14309518071062832,865.6481735331871,                     1.4125759302331715,1.0,3.920985232255753e-06 
UGC08490_rotmod,0.1382593233679375,40.47922603633806,                     1.2640977527505686,1.0,6.285996927076521e-06 
UGC07559_rotmod,0.11958550657635926,1061.8293055647268,                     0.9705420197950213,1.0,4.586829189453204e-06 
NGC2915_rotmod,0.5692827557590617,842.6797929742947,                     0.5588717748362775,1.0,6.285996927076521e-06 
NGC5055_rotmod,5.613953852452084,2.1192812073152267,                     0.62173397248206,1.0,6.2349996669539716e-06 
NGC6503_rotmod,1.300955992506057,16.960591693780025,                     0.7457385789477445,1.0,6.313901531297694e-06 
UGC07577_rotmod,0.03735353850513778,4668.247203017332,                     0.6689314532681578,1.0,4.922592581452587e-06 
NGC0300_rotmod,0.37279406486538513,85.28092231266614,                     1.1415940286442356,1.0,6.146059995410195e-06 
NGC7793_rotmod,0.6988515936941342,12.821911876657824,                     0.8888198170490874,1.0,6.6650801604678425e-06 
NGC4214_rotmod,0.9366095029041464,42.9596971901034,                     1.0131957134339404,1.0,5.492219345807347e-06 
UGC08837_rotmod,0.4285651916330715,1422.3983362298534,                     0.7842659406230074,1.0,4.744694769486855e-06 
UGC07866_rotmod,0.04071015440252368,330.2540258235828,                     1.2602542505492214,1.0,4.586829189453204e-06 
NGC2683_rotmod,0.7324095038249687,1.7775635492413082,                     0.8841951044654245,0.44319683981034774,5.189370041681402e-06 
IC2574_rotmod,2.072992811073044,885.484477796046,                     1.1031649170153095,1.0,6.470191278607415e-06 
UGCA444_rotmod,0.08910139881548979,425.74529864922147,                     3.778815129428578,1.0,6.510343322765791e-06 
NGC3109_rotmod,0.243562168790449,661.9911608743139,                     2.0495284321794816,1.0,6.146059995410195e-06 
DDO154_rotmod,7.936009539358381,1567.4001284875064,                     1.1849738848236933,1.0,5.2921717968952584e-06 
CamB_rotmod,0.1502732123146737,24989.21468974813,                     7.90985872353787e-05,1.0,4.922592581452587e-06 
