# Rad	Vobs	errV	Vgas	Vdisk	Vbul	SBdisk	SBbul
# kpc	km/s	km/s	km/s	km/s	km/s	L/pc^2	L/pc^2
0.04	2.19	0.84	-0.49	0.40	0.00	0.00	0.00
0.08	3.35	0.73	1.05	0.73	0.00	0.00	0.00
0.12	4.54	0.70	2.35	0.96	0.00	0.00	0.00
0.16	4.95	0.61	3.25	1.15	0.00	0.00	0.00
0.20	4.50	0.68	3.73	1.45	0.00	0.00	0.00
0.24	4.65	0.66	4.22	1.79	0.00	0.00	0.00
0.27	4.16	0.75	4.77	2.04	0.00	0.00	0.00
0.31	4.49	0.88	5.14	2.22	0.00	0.00	0.00
