Galaxy,chi_square,alpha,disk_scale,bulge_scale,phi_zero
NGC2915_rotmod,0.5901905136789255,917.0252256532764,0.30111385379836547,1.0,1.084859384919919e-06
NGC2841_rotmod,1.1853616586391353,2.1971846895270555,0.828939525346756,0.9394028809257502,1.4438145290123977e-06
UGC08837_rotmod,0.6054481734848979,309.134081697522,0.7055045708102278,1.0,2.298974329956522e-07
UGC07232_rotmod,0.8547194882788873,488.75038039394434,0.5593239965841084,1.0,6.279002164308689e-09
UGCA444_rotmod,0.11655447128441196,98.8045049450135,3.2136894571520362,1.0,1.241010100977225e-06
UGCA442_rotmod,0.7185675986693573,74.81117044519458,1.9761011656410388,1.0,2.298974329956522e-07
UGC07559_rotmod,0.17454604635779378,203.80146192413838,0.8670352550102368,1.0,1.6178709159702774e-07
NGC0055_rotmod,1.5115288166195653,35.97607663992404,0.8751887982065936,1.0,7.259621101030068e-07
NGC5055_rotmod,7.701633204383541,1.28075760825311,0.5675159213998697,1.0,1.0234824074134989e-06
ESO444-G084_rotmod,1.1882912437823534,156.01276212719537,1.3935119190091465,1.0,1.6178709159702774e-07
NGC4214_rotmod,1.601309632236221,15.37729848626675,0.8300770647490255,1.0,5.260252890884061e-07
DDO154_rotmod,6.148919041111561,500.7387055068814,0.8839486690816292,1.0,4.4487667239420373e-07
NGC3198_rotmod,1.3132250029976134,3.8821791491254474,0.7940976027724115,1.0,1.3677639033113419e-06
NGC2403_rotmod,14.129787637075205,9.055873300733502,0.7276777121840297,1.0,2.126419381888546e-06
IC2574_rotmod,1.6946506656116795,233.95101373532503,1.021980543810551,1.0,1.1943761041426642e-06
NGC6789_rotmod,0.08425965788005815,2993.9703273369855,0.38808913340228535,1.0,6.279002164308689e-09
D564-8_rotmod,0.029633019132166188,1177.2832353334668,0.9539517078449281,1.0,8.763911970477385e-08
NGC0247_rotmod,2.363197918214717,1.7824200358319788,1.5168897242750834,1.0,9.495005315191195e-07
DDO168_rotmod,4.546051132661956,330.47572369424984,4.020512437135685e-06,1.0,3.476035786392033e-07
NGC6946_rotmod,2.5242532333347314,1.7411685160027923,0.5973836053122272,0.42185634897431284,1.7589453801241228e-06
NGC7793_rotmod,0.7133207764898039,4.209846321439107,0.8135805351666524,1.0,1.406644597134176e-06
D631-7_rotmod,1.2157658651527443,501.0152530789436,6.816327356217041e-06,1.0,5.945092076754247e-07
NGC0024_rotmod,0.9369720953225654,2.962189452063187,1.3177394597661256,1.0,1.0519134663857513e-06
UGC07524_rotmod,1.2842419303070751,14.08952487458766,1.4308382083419204,1.0,1.1165304958212626e-06
UGC07577_rotmod,0.05503869039903956,737.7403335225061,0.6033493301468523,1.0,2.916246341507311e-07
CamB_rotmod,0.8145916697482497,2505.7641721534465,5.945284324917761e-07,1.0,2.916246341507311e-07
NGC2683_rotmod,0.9582588593544216,0.8542474884733072,0.8357657170175727,0.6503019288827661,3.984768201785102e-07
NGC3741_rotmod,0.5964668834007036,2271.9393785811353,0.4485172568368527,1.0,7.259621101030068e-07
NGC7331_rotmod,1.0419432230971302,1.6977807553439068,0.45393086404739563,1.184240031335286,1.241010100977225e-06
NGC3109_rotmod,0.3455542897191984,164.55016043534408,1.851314205794065,1.0,9.099623287542995e-07
UGC08490_rotmod,0.2581299646054416,17.668007823016698,1.0313602569104166,1.0,1.084859384919919e-06
UGC04483_rotmod,0.4492285697239297,214.18705827146945,0.9613470391203166,1.0,2.298974329956522e-07
UGC07866_rotmod,0.07824336876913213,55.68064914876846,1.191333466571824,1.0,1.6178709159702774e-07
NGC2976_rotmod,0.4699926882998651,6.769540194005591,0.8821182197727431,1.0,9.886313639773709e-07
NGC0300_rotmod,0.44313315852485363,33.205463403668595,0.9937238851928588,1.0,9.099623287542995e-07
NGC6503_rotmod,1.7187921318878203,9.308108074968217,0.6141137050820251,1.0,1.1165304958212626e-06
