Galaxy,chi_square,alpha,disk_scale,bulge_scale,phi_zero
UGC03546_rotmod,1.139490156747321,1.414882600538847,0.60751083146669,0.6043266924872315,6.285996927076521e-06
NGC2915_rotmod,0.6325362519104865,841.9117449662174,0.5590247990662928,1.0,6.285996927076521e-06
UGC00731_rotmod,0.08306486894173161,26.229091013709144,3.7879833527175593,1.0,5.2921717968952584e-06
NGC4051_rotmod,1.9075961471592637,0.9836533382967043,0.8092808828854602,1.0,4.586829189453204e-06
NGC2841_rotmod,1.3604055917883655,1.4042096121877665,0.9144592720124934,1.1015412999355267,6.716401331118542e-06
NGC3877_rotmod,9.07227587427169,6.080895256152391e-09,0.8736228049969307,1.0,5.383510895595203e-06
UGC09133_rotmod,7.4977682140079125,0.7098998444204087,0.7665197091303513,0.7165429505715062,6.907110282224432e-06
UGC00891_rotmod,1.4531907322586002,545.0787233169609,1.33630545784109,1.0,4.286479767841473e-06
NGC3917_rotmod,2.6952561744731325,7.202233166105985,1.1351338065046725,1.0,5.693124891731788e-06
UGC05750_rotmod,0.46578361131109114,39.99359848263054,1.5672015830568904,1.0,5.189370041681402e-06
UGC05986_rotmod,1.6888121932557538,39.53125377526149,1.1535931729701412,1.0,5.5671323448773805e-06
UGC08837_rotmod,0.6857043066129144,1422.3983362298534,0.7842659406230074,1.0,4.744694769486855e-06
UGC07232_rotmod,0.7627401887786922,1563.2104407838142,0.8192738345148395,1.0,3.920985232255753e-06
UGC06786_rotmod,0.6851216009930292,6.563878981431241,0.5006559537724805,0.6563113682852334,6.652206560542944e-06
NGC3953_rotmod,0.7592399478347558,0.40550805352542946,0.9038047824674725,1.0,4.744694769486855e-06
UGCA444_rotmod,0.0972015259805343,425.74529864922147,3.778815129428578,1.0,6.510343322765791e-06
UGC08550_rotmod,0.6982063301930687,171.00615050453493,1.3497341283290474,1.0,5.189370041681402e-06
NGC4013_rotmod,1.5328674260647501,6.044617270634785,0.5428996510682994,1.4331097948979095,6.510343322765791e-06
F565-V2_rotmod,0.31298042099188145,218.59255425086124,2.2197401907007923,1.0,4.586829189453204e-06
UGCA442_rotmod,0.8583327629439615,261.5456632934576,2.2774365581292924,1.0,4.744694769486855e-06
NGC4183_rotmod,0.5330316032944695,9.513072829000496,1.244962010348916,1.0,6.083690947720665e-06
UGC07559_rotmod,0.2092746356320731,1061.76889241669,0.9705550911931422,1.0,4.586829189453204e-06
NGC1705_rotmod,0.12759142200787596,35.943042846533416,1.2479321157738268,1.0,5.492219345807347e-06
F571-8_rotmod,2.040618163442384,12596.960967407895,0.16751113578379076,1.0,5.383510895595203e-06
UGC03580_rotmod,2.2000853187055758,71.41243821864404,0.48257260327989765,0.41481547327563245,6.675755707303771e-06
UGC06917_rotmod,1.0912308869742606,39.18649275255442,1.123087929306377,1.0,5.189370041681402e-06
NGC0055_rotmod,2.85724821684407,106.89937629343872,1.0117357398231288,1.0,5.923590908671948e-06
NGC5055_rotmod,6.287628308052246,2.11929251245208,0.6217333466489049,1.0,6.2349996669539716e-06
UGC07151_rotmod,1.3029153770379156,32.078392473978454,1.152157960194609,1.0,5.189370041681402e-06
F574-2_rotmod,0.1393869879312325,147.7857478395544,0.6710864808525094,1.0,4.286479767841473e-06
ESO444-G084_rotmod,0.40379050939046895,465.010679574346,1.857858387268107,1.0,4.586829189453204e-06
ESO116-G012_rotmod,1.0348861899709074,58.84050477514308,1.0370954257583207,1.0,5.5671323448773805e-06
UGC09037_rotmod,1.5502574344625721,26.53403479320565,0.5765985126460991,1.0,6.032420487762921e-06
NGC4214_rotmod,1.1920484502123683,42.964028831520054,1.0131742819067477,1.0,5.492219345807347e-06
UGC09992_rotmod,0.04335358320409401,0.09582985192245673,1.296306597657477,1.0,4.286479767841473e-06
UGC07125_rotmod,1.181817110955643,55.91194143545296,1.0825250468380168,1.0,5.383510895595203e-06
UGC06973_rotmod,0.4066076445752704,12.97157038380209,0.3557699727872923,0.8121516420978464,4.922592581452587e-06
DDO154_rotmod,10.581346049050609,1567.3851730640322,1.184977727308849,1.0,5.2921717968952584e-06
NGC3992_rotmod,1.6834692850411743,1.8812686509244783,1.0404911063647901,1.0,4.922592581452587e-06
F567-2_rotmod,0.49799239894971714,29.397922377948895,1.306705402908503,1.0,4.286479767841473e-06
F571-V1_rotmod,0.19681074976253343,102.5259376634957,1.4886873583361755,1.0,4.586829189453204e-06
NGC3198_rotmod,1.7160902066852437,8.51365765988225,0.8757000453001162,1.0,6.620803408614804e-06
UGC01281_rotmod,0.33677473099439675,587.1891404904615,1.4208356484996425,1.0,6.146059995410195e-06
NGC2403_rotmod,10.72569885279582,19.316174815875506,0.8617160806504169,1.0,6.950642793266317e-06
IC2574_rotmod,2.2736050160648307,885.4665616173919,1.1031695100840364,1.0,6.470191278607415e-06
UGC02953_rotmod,5.687877295839812,0.9168814711776064,0.743694343602129,0.7831898992982087,7.223514911984464e-06
UGC05716_rotmod,3.8065448674533195,148.83600516646385,1.5232232557920236,1.0,5.2921717968952584e-06
NGC6789_rotmod,0.5723807228425133,865.6481735331871,1.4125759302331715,1.0,3.920985232255753e-06
NGC5907_rotmod,7.877704436515891,2.265088075154098,0.937829662618066,1.0,5.808071107982373e-06
UGC04325_rotmod,3.7216757123239903,3.6145525952829223e-10,1.8677868883927011,1.0,4.744694769486855e-06
UGC11820_rotmod,1.4375079517878946,145.34050407185035,1.2397542806423816,1.0,5.078670042142439e-06
UGC06983_rotmod,0.7662429179649022,28.2413707976449,1.2569502216200934,1.0,5.693124891731788e-06
NGC7814_rotmod,0.6288227544001473,1.7045054025677686,0.3771010377884791,0.6772334453895169,5.765814688461799e-06
D564-8_rotmod,0.1065370480819028,4130.2552599259225,1.2110420643834152,1.0,4.398443253138443e-06
NGC6015_rotmod,13.056523061248235,4.408450418287616,0.9907722959981767,1.0,6.634539099254114e-06
UGC06930_rotmod,0.5462286707554422,13.663909605514505,1.251440586335967,1.0,5.078670042142439e-06
NGC5585_rotmod,6.350592547125418,149.11898461382702,0.7508847242339313,1.0,6.115389191576037e-06
UGC07399_rotmod,1.0030716544753364,70.3903098097325,1.540104011526202,1.0,5.078670042142439e-06
UGC12506_rotmod,1.180977798228923,1.203678999750871,1.3453041616956807,1.0,6.313901531297694e-06
UGC07690_rotmod,0.40484761891016974,29.3067061043453,1.0517002238678717,1.0,4.586829189453204e-06
UGC06923_rotmod,0.8756457777444927,124.98355927306316,0.7987881615367883,1.0,4.398443253138443e-06
NGC4138_rotmod,0.7473525286905605,1.9774136252671657,0.9798821499125837,1.1209407852708075e-05,4.586829189453204e-06
