   #R         Vmod       Vobs       Err        Vdisk      Vgas       Vbulge
   7.51E-01   5.15E+01   2.73E+01   5.80E+00   4.26E+01   3.57E+00   0.00E+00
   1.50E+00   6.16E+01   5.27E+01   6.70E+00   4.55E+01   7.69E+00   0.00E+00
   2.33E+00   6.99E+01   6.92E+01   6.70E+00   4.77E+01   1.16E+01   0.00E+00
   3.08E+00   7.99E+01   8.35E+01   6.40E+00   5.38E+01   1.48E+01   0.00E+00
   3.83E+00   8.52E+01   9.59E+01   6.30E+00   5.41E+01   1.94E+01   0.00E+00
   4.58E+00   8.66E+01   1.10E+02   7.60E+00   5.11E+01   2.04E+01   0.00E+00
