   #R         Vmod       Vobs       Err        Vdisk      Vgas       Vbulge
   1.50E+00   1.33E+02   1.21E+02   1.48E+01   1.30E+02   0.00E+00   0.00E+00
   1.88E+00   1.28E+02   1.23E+02   1.48E+01   1.23E+02   0.00E+00   0.00E+00
   3.01E+00   1.27E+02   1.16E+02   7.80E+00   1.15E+02   0.00E+00   0.00E+00
   4.51E+00   1.39E+02   1.40E+02   7.00E+00   1.21E+02   8.43E+00   0.00E+00
   6.01E+00   1.52E+02   1.60E+02   6.60E+00   1.28E+02   1.71E+01   0.00E+00
   7.51E+00   1.59E+02   1.62E+02   5.20E+00   1.27E+02   2.70E+01   0.00E+00
   8.64E+00   1.60E+02   1.70E+02   7.40E+00   1.23E+02   3.12E+01   0.00E+00
   9.02E+00   1.60E+02   1.54E+02   7.40E+00   1.20E+02   3.24E+01   0.00E+00
   1.05E+01   1.62E+02   1.53E+02   9.80E+00   1.15E+02   3.60E+01   0.00E+00
