   #R         Vmod       Vobs       Err        Vdisk      Vgas       Vbulge
   7.51E-01   1.16E+02   6.84E+01   8.70E+00   1.15E+02   0.00E+00   0.00E+00
   1.50E+00   1.27E+02   1.23E+02   5.50E+00   1.23E+02   4.81E+00   0.00E+00
   2.25E+00   1.42E+02   1.45E+02   5.50E+00   1.36E+02   1.32E+01   0.00E+00
   3.01E+00   1.51E+02   1.52E+02   6.20E+00   1.41E+02   2.27E+01   0.00E+00
   3.76E+00   1.47E+02   1.57E+02   6.60E+00   1.32E+02   3.01E+01   0.00E+00
   4.51E+00   1.44E+02   1.61E+02   8.80E+00   1.23E+02   3.47E+01   0.00E+00
   5.26E+00   1.42E+02   1.65E+02   1.12E+01   1.14E+02   3.84E+01   0.00E+00
   6.09E+00   1.40E+02   1.69E+02   2.55E+01   1.05E+02   4.32E+01   0.00E+00
