   #R         Vmod       Vobs       Err        Vdisk      Vgas       Vbulge
   2.25E+00   2.17E+02   1.79E+02   1.47E+01   2.15E+02   7.91E+00   0.00E+00
   4.51E+00   1.86E+02   1.95E+02   6.80E+00   1.75E+02   1.83E+01   0.00E+00
   6.76E+00   1.69E+02   1.81E+02   9.80E+00   1.45E+02   2.17E+01   0.00E+00
   9.17E+00   1.59E+02   1.62E+02   2.04E+01   1.22E+02   1.86E+01   0.00E+00
   1.16E+01   1.54E+02   1.45E+02   9.60E+00   1.06E+02   1.93E+01   0.00E+00
   1.38E+01   1.53E+02   1.47E+02   1.79E+01   9.60E+01   2.12E+01   0.00E+00
   1.60E+01   1.52E+02   1.50E+02   2.10E+01   8.89E+01   2.17E+01   0.00E+00
