0.628	80.1649989
1.287	153.398774
1.946	178.5377013
2.605	179.1756627
3.264	179.9036469
3.923	185.6459607
4.582	188.911934
5.242	188.7746635
5.901	187.8090798
6.519	185.8578797
7.178	181.0406897
7.837	172.4876859
8.496	168.496667
9.196	165.1704813
9.814	161.9346494
10.473	159.3617546
11.133	156.3314639
11.792	153.3324063
12.451	150.9240733
13.11	148.4981948
13.769	146.1222002
14.428	143.9076537
15.087	141.0723914
15.705	138.2425115
16.364	135.8190088
17.024	133.7490115
17.683	131.8806858
18.342	130.0123768
19.001	127.9439828
19.66	126.6321345
20.319	125.3204894
20.978	125.1242459
21.637	124.93049
22.008	124.93049
